,Date,Hour,Offense Type,Beat,Premise,Type,Suffix,Offenses,address
9307,01/10/2018,1,Burglary,8C10,"Church, Synagogue, or Temple",RD,-,1,"7200 HIRSCH,Houston, TX"
9308,01/10/2018,17,Aggravated Assault,8C10,Apartment Parking Lot,ST,-,1,"9500 CROFTON ST,Houston, TX"
9309,01/10/2018,23,Theft,8C10,Apartment,RD,-,1,"9600 HOMESTEAD RD,Houston, TX"
9310,01/11/2018,18,Aggravated Assault,8C10,Residence or House,-,-,1,"4800 JONES,Houston, TX"
9311,01/11/2018,23,Theft,8C10,Convenience Store,DR,-,1,"9400 SHADY,Houston, TX"
9312,01/12/2018,13,Theft,8C10,Convenience Store Parking Lot,ST,-,1,"6100 ANTHA ST,Houston, TX"
9313,01/12/2018,19,Theft,8C10,Residence or House,-,-,1,"7900 GLASS CIR,Houston, TX"
9314,01/13/2018,17,Theft,8C10,Department or Discount Store,RD,-,1,"9500 HOMESTEAD,Houston, TX"
9315,01/13/2018,14,Theft,8C10,Apartment Parking Lot,RD,-,1,"9600 HOMESTEAD RD,Houston, TX"
9316,01/14/2018,9,Theft,8C10,Driveway,ST,-,1,"7700 HOFFMAN ST,Houston, TX"
9317,01/14/2018,9,Aggravated Assault,8C10,Residence or House,-,-,1,"7800 WEST FUQUA,Houston, TX"
9318,01/14/2018,8,Robbery,8C10,"Road, Street, or Sidewalk",RD,-,1,"9400 HOMESTEAD RD,Houston, TX"
9319,01/14/2018,18,Theft,8C10,Department or Discount Store,RD,-,1,"9500 HOMESTEAD,Houston, TX"
9320,01/15/2018,2,Burglary,8C10,Grocery Store or Supermarket,RD,-,1,"9500 HOMESTEAD,Houston, TX"
9321,01/15/2018,10,Burglary,8C10,"Multi-Plex Home (Duplex,Triplex Etc.)",ST,-,1,"7600 BONITA ST,Houston, TX"
9322,01/16/2018,2,Burglary,8C10,Convenience Store,RD,-,1,"6300 LAURA KOPPE,Houston, TX"
9323,01/17/2018,14,Theft,8C10,Commercial Building,RD,-,1,"7200 TIDWELL,Houston, TX"
9324,01/19/2018,9,Theft,8C10,Residence or House,ST,-,1,"3900 CORTO ST,Houston, TX"
9325,01/19/2018,19,Theft,8C10,Restaurant or Cafeteria,RD,-,1,"9500 HOMESTEAD,Houston, TX"
9326,01/19/2018,16,Theft,8C10,"Road, Street, or Sidewalk",-,-,1,"5100 LAVENDER,Houston, TX"
9327,01/19/2018,15,Burglary,8C10,Apartment,ST,-,1,"2100 BRINGHURST,Houston, TX"
9328,01/19/2018,15,Theft,8C10,Residence or House,RD,-,1,"5000 PARKER RD,Houston, TX"
9329,01/19/2018,11,Theft,8C10,"Road, Street, or Sidewalk",DR,-,1,"500 WILLOW,Houston, TX"
9330,01/20/2018,10,Theft,8C10,Apartment Parking Lot,DR,-,1,"7400 LOCKWOOD,Houston, TX"
9331,01/21/2018,2,Aggravated Assault,8C10,Restaurant or Cafeteria Parking Lot,RD,-,1,"6500 HOOPER,Houston, TX"
9332,01/21/2018,4,Robbery,8C10,Convenience Store Parking Lot,CT,-,1,"10600 ODYSSEY,Houston, TX"
9333,01/21/2018,23,Theft,8C10,Service or Gas Station,RD,-,1,"6300 LAURA KOPPE,Houston, TX"
9334,01/21/2018,16,Burglary,8C10,Residence or House,-,-,1,"7900 LOCKWOOD DR,Houston, TX"
9335,01/22/2018,7,Aggravated Assault,8C10,Residence or House,ST,-,1,"4900 DENMARK,Houston, TX"
9336,01/22/2018,7,Burglary,8C10,"Other, Unknown, or Not Listed",RD,-,1,"4600 TIDWELL,Houston, TX"
9337,01/22/2018,22,Theft,8C10,Department or Discount Store,RD,-,1,"6100 TIDWELL,Houston, TX"
9338,01/22/2018,20,Robbery,8C10,Bank or Savings Institution Parking Lot,RD,-,1,"9100 CADDO,Houston, TX"
9339,01/23/2018,19,Robbery,8C10,Department or Discount Store,DR,-,1,"7700 LOCKWOOD,Houston, TX"
9340,01/23/2018,11,Theft,8C10,Department or Discount Store,RD,-,1,"9500 HOMESTEAD,Houston, TX"
9341,01/24/2018,14,Robbery,8C10,Convenience Store,RD,-,1,"4600 TIDWELL,Houston, TX"
9342,01/24/2018,14,Robbery,8C10,"Road, Street, or Sidewalk",-,-,1,"6400 MOHAWK,Houston, TX"
9343,01/24/2018,12,Theft,8C10,Residence or House,ST,-,1,"9300 HEATHERSIDE ST,Houston, TX"
9344,01/24/2018,0,Burglary,8C10,Residence or House,-,-,1,"9200 PEMBROOK,Houston, TX"
9345,01/24/2018,22,Theft,8C10,Commercial Building,RD,-,1,"6600 TIDWELL,Houston, TX"
9346,01/25/2018,8,Theft,8C10,Commercial Parking Lot or Garage,RD,-,1,"4600 WEAVER RD,Houston, TX"
9347,01/25/2018,17,Aggravated Assault,8C10,Residence or House,-,-,1,"9600 SEEKER,Houston, TX"
9348,01/25/2018,15,Rape,8C10,Residence or House,RD,-,1,"3600 LAURA KOPPE,Houston, TX"
9349,01/26/2018,21,Aggravated Assault,8C10,"Hotel, Motel, Inn, Etc.",ST,-,1,"7400 YOE,Houston, TX"
9350,01/26/2018,19,Theft,8C10,"Other, Unknown, or Not Listed",RD,-,1,"9400 HOMESTEAD,Houston, TX"
9351,01/27/2018,1,Robbery,8C10,"Road, Street, or Sidewalk",ST,-,1,"9500 CROFTON ST,Houston, TX"
9352,01/27/2018,7,Robbery,8C10,"Road, Street, or Sidewalk",ST,-,1,"5000 NICHOLS,Houston, TX"
9353,01/27/2018,8,Theft,8C10,Apartment Parking Lot,ST,-,1,"9500 CROFTON ST,Houston, TX"
9354,01/27/2018,19,AutoTheft,8C10,"Multi-Plex Home (Duplex,Triplex Etc.)",ST,-,1,"6100 FAIRVIEW FOREST,Houston, TX"
9355,01/28/2018,8,Robbery,8C10,Department or Discount Store,-,-,1,"5600 YALE ST APT 8,Houston, TX"
9356,01/28/2018,20,Robbery,8C10,Convenience Store,-,-,1,"9400 SHADY DR,Houston, TX"
9357,01/28/2018,11,Burglary,8C10,Residence or House,-,-,1,"7900 LAVENDER,Houston, TX"
9358,01/29/2018,13,Burglary,8C10,Residence or House,ST,-,1,"10400 PEACHTREE ST,Houston, TX"
9359,01/30/2018,16,Theft,8C10,Residence or House,ST,-,1,"5200 IRELAND ST,Houston, TX"
9360,01/31/2018,15,Theft,8C10,Strip Business Center Parking Lot,DR,-,1,"11200 OLYMPIA,Houston, TX"
9361,01/02/2018,9,Theft,8C20,Residence or House,-,-,1,"6900 PEYTON,Houston, TX"
9362,01/02/2018,21,AutoTheft,8C20,"Other, Unknown, or Not Listed",ST,-,1,"7300 ELBERT,Houston, TX"
9363,01/03/2018,5,AutoTheft,8C20,"Church, Synagogue, or Temple Parking Lot",DR,-,1,"10400 HUNTINGTON POINT,Houston, TX"
9364,01/04/2018,18,Theft,8C20,Residence or House,-,-,1,"6700 LARKSTONE,Houston, TX"
9365,01/04/2018,6,AutoTheft,8C20,Apartment Parking Lot,ST,-,1,"6700 BENNINGTON ST,Houston, TX"
9366,01/04/2018,10,Theft,8C20,Residence or House,ST,-,1,"7400 CROFTON ST,Houston, TX"
9367,01/05/2018,0,Robbery,8C20,Convenience Store Parking Lot,RD,-,1,"7500 HOMESTEAD RD,Houston, TX"
9368,01/05/2018,9,AutoTheft,8C20,Commercial Parking Lot or Garage,-,-,1,"6700 ORVILLE,Houston, TX"
9369,01/07/2018,14,Aggravated Assault,8C20,"Road, Street, or Sidewalk",ST,-,1,"7500 S HALL ST,Houston, TX"
9370,01/08/2018,2,Robbery,8C20,Service or Gas Station,RD,-,1,"6500 HOMESTEAD,Houston, TX"
9371,01/08/2018,0,AutoTheft,8C20,Apartment Parking Lot,-,-,1,"6700 BENNINGTON APT,Houston, TX"
9372,01/10/2018,6,Theft,8C20,Driveway,-,-,1,"7400 W KNOLL,Houston, TX"
9373,01/10/2018,16,Aggravated Assault,8C20,Residence or House,-,-,1,"7500 SPRINGDALE,Houston, TX"
9374,01/11/2018,18,Aggravated Assault,8C20,Residence or House,-,-,1,"20500 MARKER RIDGE,Houston, TX"
9375,01/11/2018,12,Theft,8C20,Hotel or Motel Parking Lot,RD,-,1,"7300 HOMESTEAD RD,Houston, TX"
9376,01/12/2018,7,Aggravated Assault,8C20,Apartment Parking Lot,ST,-,2,"6700 BENNINGTON ST,Houston, TX"
9377,01/17/2018,8,AutoTheft,8C20,Auto Repair,-,-,1,"8100 LAURA KOPPE,Houston, TX"
9378,01/18/2018,12,Theft,8C20,Warehouse,BLVD,-,1,"6800 KIRKPATRICK,Houston, TX"
9379,01/20/2018,9,Burglary,8C20,Residence or House,-,-,1,"7600 BYWOOD,Houston, TX"
9380,01/21/2018,23,Aggravated Assault,8C20,Residence or House,-,-,1,"10200 SADDLEHORN TRAILS,Houston, TX"
9381,01/22/2018,9,Burglary,8C20,Residence or House,-,-,1,"7400 SOUTH HALL,Houston, TX"
9382,01/24/2018,11,Burglary,8C20,"Church, Synagogue, or Temple",ST,-,1,"7100 SPRINGDALE,Houston, TX"
9383,01/24/2018,21,Aggravated Assault,8C20,Residence or House,-,-,1,"7200 LEY ROAD,Houston, TX"
9384,01/25/2018,12,Theft,8C20,Grocery Store or Supermarket,RD,-,1,"7600 LEY,Houston, TX"
9385,01/27/2018,13,Burglary,8C20,Residence or House,RD,-,1,"7100 LEY RD,Houston, TX"
9386,01/27/2018,14,Burglary,8C20,Residence or House,ST,-,1,"5400 BENNINGTON ST,Houston, TX"
9387,01/28/2018,21,Robbery,8C20,Apartment Parking Lot,ST,-,1,"6700 BENNINGTON ST,Houston, TX"
9388,01/30/2018,15,Theft,8C20,Barber And Beauty Shops,RD,-,1,"6700 HOMESTEAD RD,Houston, TX"
9389,01/30/2018,0,Theft,8C20,Residence or House,ST,-,1,"6800 FINCH ST,Houston, TX"
9390,01/01/2018,7,Burglary,8C30,Commercial Building,-,-,1,"5900 N WAYSIDE DR,Houston, TX"
9391,01/02/2018,0,Burglary,8C30,Residence or House,-,-,1,"8000 LYNETTE,Houston, TX"
9392,01/02/2018,15,Rape,8C30,Residence or House,-,-,1,"7900 SUNBURY,Houston, TX"
9393,01/03/2018,5,Theft,8C30,"Other, Unknown, or Not Listed",-,-,1,"7900 HOMEWOOD LN,Houston, TX"
9394,01/04/2018,18,Aggravated Assault,8C30,Residence or House,RD,-,1,"8300 DOCKAL,Houston, TX"
9395,01/04/2018,11,Burglary,8C30,Apartment,DR,N,1,"7300 WAYSIDE,Houston, TX"
9396,01/04/2018,2,Burglary,8C30,Department or Discount Store,ST,-,1,"1200 TRAVIS,Houston, TX"
9397,01/05/2018,13,Theft,8C30,Driveway,RD,-,1,"7800 LINDA VISTA RD,Houston, TX"
9398,01/05/2018,13,Burglary,8C30,Residence or House,-,-,1,"6200 HAIGHT,Houston, TX"
9399,01/06/2018,4,Burglary,8C30,Clothing Store,DR,-,1,"8500 MESA,Houston, TX"
9400,01/06/2018,9,Theft,8C30,Other Parking Lot,DR,-,1,"8800 MESA,Houston, TX"
9401,01/08/2018,5,Theft,8C30,Residence or House,-,-,1,"8500 TALTON,Houston, TX"
9402,01/08/2018,14,Burglary,8C30,Residence or House,ST,-,1,"7900 BOY ST,Houston, TX"
9403,01/08/2018,16,Aggravated Assault,8C30,"Road, Street, or Sidewalk",-,-,1,"8000 HOWTON,Houston, TX"
9404,01/09/2018,9,Burglary,8C30,Auto Repair,RD,E,1,"8000 HOUSTON,Houston, TX"
9405,01/10/2018,13,Aggravated Assault,8C30,"Road, Street, or Sidewalk",ST,-,1,"7100 EASTLAND ST,Houston, TX"
9406,01/10/2018,11,Theft,8C30,Residence or House,ST,-,1,"8000 COUNT ST,Houston, TX"
9407,01/10/2018,9,Theft,8C30,"Road, Street, or Sidewalk",ST,-,1,"11600 ARBOR,Houston, TX"
9408,01/11/2018,20,Theft,8C30,Department or Discount Store,DR,N,1,"5900 WAYSIDE,Houston, TX"
9409,01/12/2018,11,AutoTheft,8C30,Residence or House,ST,-,1,"8100 WAY,Houston, TX"
9410,01/12/2018,22,Burglary,8C30,Residence or House,DR,-,1,"8000 CRESTVIEW,Houston, TX"
9411,01/12/2018,20,Robbery,8C30,Convenience Store,DR,N,1,"6900 WAYSIDE,Houston, TX"
9412,01/13/2018,15,Theft,8C30,Apartment Parking Lot,-,-,1,"7300 WAYSIDE DR,Houston, TX"
9413,01/13/2018,20,Robbery,8C30,Department or Discount Store,DR,N,1,"5900 WAYSIDE,Houston, TX"
9414,01/14/2018,20,Aggravated Assault,8C30,Residence or House,RD,-,1,"8300 LEY,Houston, TX"
9415,01/15/2018,19,Theft,8C30,Other Parking Lot,RD,-,1,"8300 LIBERTY RD,Houston, TX"
9416,01/15/2018,15,Theft,8C30,Grocery Store or Supermarket,RD,-,1,"7800 LEY RD,Houston, TX"
9417,01/16/2018,1,Burglary,8C30,Residence or House,ST,-,1,"7900 BIRMINGHAM,Houston, TX"
9418,01/16/2018,22,Robbery,8C30,"Road, Street, or Sidewalk",-,-,1,"7900 NASHVILLE,Houston, TX"
9419,01/16/2018,12,Theft,8C30,Residence or House,RD,-,1,"8200 CURRY,Houston, TX"
9420,01/17/2018,13,Theft,8C30,Residence or House,ST,-,1,"8000 BETTY BOOP ST,Houston, TX"
9421,01/18/2018,17,Burglary,8C30,Residence or House,-,-,1,"5500 TOMMYE,Houston, TX"
9422,01/19/2018,9,AutoTheft,8C30,Miscellaneous Business (Non-Specific),ST,-,1,"7800 PARKHURST,Houston, TX"
9423,01/19/2018,18,Theft,8C30,Department or Discount Store,DR,N,1,"5900 WAYSIDE,Houston, TX"
9424,01/19/2018,18,Theft,8C30,Residence or House,ST,-,1,"8000 RECORD ST,Houston, TX"
9425,01/20/2018,10,AutoTheft,8C30,Residence or House,ST,-,1,"7900 SNOWDEN ST,Houston, TX"
9426,01/20/2018,23,Burglary,8C30,Residence or House,ST,-,1,"8000 TALTON ST,Houston, TX"
9427,01/21/2018,15,AutoTheft,8C30,Commercial Parking Lot or Garage,RD,-,1,"5600 E HOUSTON RD,Houston, TX"
9428,01/21/2018,7,Theft,8C30,Miscellaneous Business (Non-Specific),DR,-,1,"8900 MESA,Houston, TX"
9429,01/22/2018,13,Aggravated Assault,8C30,Other Parking Lot,-,-,1,"5900 KNUTE,Houston, TX"
9430,01/22/2018,23,Aggravated Assault,8C30,Residence or House,-,-,1,"8000 KENTON,Houston, TX"
9431,01/23/2018,23,Burglary,8C30,Residence or House,-,-,1,"8100 PENROD,Houston, TX"
9432,01/24/2018,14,Theft,8C30,Residence or House,ST,-,1,"6800 BACHER ST,Houston, TX"
9433,01/25/2018,14,Theft,8C30,Department or Discount Store,DR,N,1,"5900 WAYSIDE,Houston, TX"
9434,01/25/2018,19,Aggravated Assault,8C30,Residence or House,ST,-,1,"7900 ANGUS,Houston, TX"
9435,01/25/2018,17,Burglary,8C30,Residence or House,ST,-,1,"7900 SNOWDEN ST,Houston, TX"
9436,01/26/2018,1,AutoTheft,8C30,Apartment Parking Lot,DR,N,1,"7400 WAYSIDE,Houston, TX"
9437,01/27/2018,7,Aggravated Assault,8C30,Residence or House,ST,-,1,"8100 TALTON ST,Houston, TX"
9438,01/27/2018,9,Robbery,8C30,Department or Discount Store,DR,N,1,"5900 WAYSIDE,Houston, TX"
9439,01/29/2018,23,Aggravated Assault,8C30,"Field, Woods, Forest, Park",RD,-,1,"8300 LEY,Houston, TX"
9440,01/29/2018,10,Theft,8C30,Residence or House,-,-,1,"6200 WEDGEFIELD,Houston, TX"
9441,01/30/2018,20,Aggravated Assault,8C30,Car Wash,-,-,5,"8300 MESA DR,Houston, TX"
9442,01/31/2018,8,AutoTheft,8C30,Driveway,RD,-,1,"8400 LAURA KOPPE RD,Houston, TX"
9443,10/24/2017,10,Theft,8C30,Warehouse,-,-,1,"7600 P.O. BOX 841765,Houston, TX"
9444,01/01/2018,8,Robbery,8C40,"Road, Street, or Sidewalk",-,-,1,"7900 MESA DR,Houston, TX"
9445,01/02/2018,15,Theft,8C40,Residence or House,-,-,1,"9100 N GREEN RIVER DR,Houston, TX"
9446,01/03/2018,1,Burglary,8C40,Office Building,-,-,1,"7100 RAILSPUR,Houston, TX"
9447,01/03/2018,11,Aggravated Assault,8C40,Bus Stop,-,-,1,"9400 MESA DR,Houston, TX"
9448,01/03/2018,11,Burglary,8C40,Residence or House,-,-,1,"9300 BALSAM LN,Houston, TX"
9449,01/05/2018,4,Theft,8C40,Residence or House,DR,-,1,"8900 RICHLAND,Houston, TX"
9450,01/05/2018,18,Theft,8C40,Driveway,-,-,1,"9100 PARKETTE DR,Houston, TX"
9451,01/05/2018,20,Burglary,8C40,Residence or House,ST,-,1,"9100 TALTON,Houston, TX"
9452,01/09/2018,5,Burglary,8C40,Miscellaneous Business (Non-Specific),DR,-,1,"7400 MESA,Houston, TX"
9453,01/10/2018,9,Burglary,8C40,Residence or House,-,-,1,"8700 VALLEY FOREST DR,Houston, TX"
9454,01/10/2018,17,Burglary,8C40,Residence or House,-,-,1,"9100 LAS CRUCES,Houston, TX"
9455,01/12/2018,10,Burglary,8C40,Residence or House,-,-,1,"8700 VALLEY FOREST DR,Houston, TX"
9456,01/12/2018,15,Burglary,8C40,Residence or House,-,-,1,"8900 STRATHMORE DR,Houston, TX"
9457,01/13/2018,0,Aggravated Assault,8C40,Convenience Store Parking Lot,RD,-,1,"8800 LEY,Houston, TX"
9458,01/14/2018,21,Theft,8C40,Driveway,-,-,1,"9200 MONTERREY,Houston, TX"
9459,01/15/2018,6,Burglary,8C40,"Factory, Manufacturing, or Industrial",-,-,1,"7100 RAILSPUR,Houston, TX"
9460,01/18/2018,18,Aggravated Assault,8C40,"Road, Street, or Sidewalk",-,-,1,"9100 LAS CRUCES,Houston, TX"
9461,01/21/2018,6,AutoTheft,8C40,Driveway,-,-,1,"8900 CHATWOOD DR,Houston, TX"
9462,01/21/2018,11,Burglary,8C40,Residence or House,-,-,1,"8900 LAURA KOPPE,Houston, TX"
9463,01/23/2018,15,Theft,8C40,Residence or House,-,-,1,"8700 VALLEY ROCK DR,Houston, TX"
9464,01/23/2018,15,Theft,8C40,Residence or House,RD,-,1,"9200 LAURA KOPPE RD,Houston, TX"
9465,01/24/2018,10,Burglary,8C40,Residence or House,ST,-,1,"8900 LAKE FOREST,Houston, TX"
9466,01/28/2018,9,AutoTheft,8C40,"Road, Street, or Sidewalk",ST,-,1,"9300 TALTON ST,Houston, TX"
9467,01/30/2018,11,Burglary,8C40,Residence or House,-,-,1,"9900 VALLEY LAKE DR,Houston, TX"
9468,01/31/2018,3,Theft,8C40,Commercial Parking Lot or Garage,-,-,1,"5800 MESA DR,Houston, TX"
9469,01/31/2018,14,Murder,8C40,Service or Gas Station,-,-,1,"8700 MESA DR,Houston, TX"
9470,01/02/2018,12,Theft,8C50,Apartment,-,-,1,"9000 STERLINGSHIRE,Houston, TX"
9471,01/03/2018,12,Theft,8C50,"Road, Street, or Sidewalk",-,-,1,"9800 MESA DR,Houston, TX"
9472,01/03/2018,4,Burglary,8C50,Convenience Store,RD,-,1,"8400 TIDWELL,Houston, TX"
9473,01/04/2018,23,Robbery,8C50,Apartment Parking Lot,-,-,1,"9500 N WAYSIDE DR,Houston, TX"
9474,01/04/2018,18,Theft,8C50,Residence or House,-,-,1,"9800 SHIVE DR,Houston, TX"
9475,01/05/2018,13,Aggravated Assault,8C50,Auto Repair,-,-,1,"12600 ROXDALE RIDGE,Houston, TX"
9476,01/06/2018,12,Theft,8C50,Other Parking Lot,ST,-,1,"600 RICHEY,Houston, TX"
9477,01/06/2018,21,Theft,8C50,Apartment,-,-,1,"8600 STERLINGSHIRE,Houston, TX"
9478,01/07/2018,15,Aggravated Assault,8C50,Service or Gas Station,-,-,1,"9800 MESA DR,Houston, TX"
9479,01/07/2018,14,Theft,8C50,Apartment Parking Lot,RD,-,1,"9300 TIDWELL RD,Houston, TX"
9480,01/08/2018,2,Burglary,8C50,Residence or House,ST,-,1,"9800 TRUMPET ST,Houston, TX"
9481,01/08/2018,17,Theft,8C50,Vehicle/Auto Sales/Lease/Auto Parts Store,DR,-,1,"9600 MESA,Houston, TX"
9482,01/08/2018,9,Aggravated Assault,8C50,Apartment Parking Lot,RD,-,1,"9300 TIDWELL,Houston, TX"
9483,01/08/2018,11,Theft,8C50,Private School,DR,-,1,"9600 MESA,Houston, TX"
9484,01/09/2018,22,Robbery,8C50,Convenience Store,-,-,1,"8400 E. TIDWELL RD.,Houston, TX"
9485,01/09/2018,12,Theft,8C50,Residence or House,ST,-,1,"4700 LAVENDER,Houston, TX"
9486,01/10/2018,2,Aggravated Assault,8C50,Residence or House,ST,-,1,"7800 GALLAHAD ST,Houston, TX"
9487,01/10/2018,2,Aggravated Assault,8C50,"Road, Street, or Sidewalk",-,-,1,"8600 STERLINGSHIRE,Houston, TX"
9488,01/11/2018,12,Theft,8C50,Middle School,-,-,1,"8100 CLAIBORNE,Houston, TX"
9489,01/12/2018,14,Theft,8C50,Residence or House,-,-,1,"8100 RHOBELL,Houston, TX"
9490,01/13/2018,20,Aggravated Assault,8C50,Residence or House,-,-,1,"7800 LOCKSLEY,Houston, TX"
9491,01/14/2018,17,Robbery,8C50,"Road, Street, or Sidewalk",-,-,1,"9700 COURBEN LN,Houston, TX"
9492,01/15/2018,13,Aggravated Assault,8C50,Apartment,-,-,1,"8600 STERLINGSHIRE,Houston, TX"
9493,01/17/2018,4,Burglary,8C50,Service or Gas Station,RD,-,1,"8400 TIDWELL,Houston, TX"
9494,01/18/2018,11,Theft,8C50,"Road, Street, or Sidewalk",RD,-,1,"7900 OLD TIDWELL RD,Houston, TX"
9495,01/18/2018,14,Aggravated Assault,8C50,Apartment,-,-,1,"9700 MESA DR,Houston, TX"
9496,01/18/2018,9,AutoTheft,8C50,Driveway,ST,-,1,"9700 GUEST,Houston, TX"
9497,01/20/2018,12,Theft,8C50,Apartment,-,-,1,"9000 STERLINGSHIRE,Houston, TX"
9498,01/21/2018,0,Aggravated Assault,8C50,Residence or House,-,-,1,"9200 HOMEWOOD,Houston, TX"
9499,01/21/2018,0,Burglary,8C50,Residence or House,-,-,1,"9000 KENTSHIRE DR,Houston, TX"
9500,01/21/2018,1,Burglary,8C50,Fire Station,DR,-,1,"15100 GRASSINGTON,Houston, TX"
9501,01/21/2018,12,Theft,8C50,Convenience Store,DR,-,1,"9900 MESA,Houston, TX"
9502,01/21/2018,14,Aggravated Assault,8C50,Residence or House,-,-,1,"9700 COURBEN LANE,Houston, TX"
9503,01/22/2018,11,Aggravated Assault,8C50,Residence or House,-,-,1,"9700 GLENWOOD FOREST DR,Houston, TX"
9504,01/23/2018,16,Robbery,8C50,Grocery Store or Supermarket,DR,-,1,"9900 MESA,Houston, TX"
9505,01/24/2018,0,Robbery,8C50,Residence or House,ST,-,1,"9700 SEEKER ST,Houston, TX"
9506,01/24/2018,4,Burglary,8C50,"Electronics Store, Electrical Supplies",-,-,1,"9900 CAMAY DRIVE,Houston, TX"
9507,01/24/2018,7,AutoTheft,8C50,Residence or House,RD,-,1,"8800 CADDO RD,Houston, TX"
9508,01/26/2018,17,Theft,8C50,Residence or House,ST,-,1,"9600 GUEST,Houston, TX"
9509,01/26/2018,9,Theft,8C50,Service or Gas Station,DR,-,1,"9900 MESA,Houston, TX"
9510,01/26/2018,9,Burglary,8C50,Residence or House,RD,-,1,"9000 CADDO RD,Houston, TX"
9511,01/26/2018,8,Theft,8C50,Driveway,-,-,1,"8400 CLAIBORNE,Houston, TX"
9512,01/26/2018,14,Robbery,8C50,Other Parking Lot,-,-,1,"9400 MESA DR,Houston, TX"
9513,01/26/2018,15,Theft,8C50,Residence or House,-,-,1,"8500 TIDWELL,Houston, TX"
9514,01/27/2018,13,Theft,8C50,"Road, Street, or Sidewalk",-,-,1,"10400 MESA DR,Houston, TX"
9515,01/31/2018,8,Burglary,8C50,"Vacant Single Occ Resd(House,Townhs,Dplex)",-,-,1,"8000 ARCHCREST COURT,Houston, TX"
9516,01/02/2018,11,AutoTheft,8C60,Driveway,-,-,1,"5600 COBALT,Houston, TX"
9517,01/03/2018,6,AutoTheft,8C60,Driveway,ST,-,1,"7700 CHARLESMONT ST,Houston, TX"
9518,01/04/2018,16,Theft,8C60,Residence or House,DR,-,1,"6300 SKYLINE,Houston, TX"
9519,01/04/2018,15,Burglary,8C60,Residence or House,RD,-,1,"6600 HARTWICK,Houston, TX"
9520,01/05/2018,0,Theft,8C60,"Road, Street, or Sidewalk",RD,-,1,"7000 HOPPER RD,Houston, TX"
9521,01/05/2018,9,Theft,8C60,Residence or House,ST,-,1,"6500 ANNUNCIATION ST,Houston, TX"
9522,01/07/2018,17,Aggravated Assault,8C60,Residence or House,-,-,1,"11400 CHEEVES DR,Houston, TX"
9523,01/08/2018,16,Theft,8C60,Residence or House,-,-,1,"200 1110 KINGWOOD DRIVE,Houston, TX"
9524,01/09/2018,23,Theft,8C60,Driveway,ST,-,1,"10500 WICKLOWE ST,Houston, TX"
9525,01/09/2018,21,AutoTheft,8C60,"Road, Street, or Sidewalk",-,-,1,"12700 HEATHER LANDING,Houston, TX"
9526,01/09/2018,13,Theft,8C60,Driveway,-,-,1,"11100 VAILVIEW DR,Houston, TX"
9527,01/09/2018,11,Burglary,8C60,Residence or House,-,-,1,"10500 BARNHAM ST.,Houston, TX"
9528,01/09/2018,1,Robbery,8C60,Miscellaneous Business (Non-Specific),RD,-,1,"11400 HIRSCH RD,Houston, TX"
9529,01/09/2018,0,Theft,8C60,Apartment Parking Lot,-,-,1,"7100 PARKER RD 101,Houston, TX"
9530,01/10/2018,11,Theft,8C60,Residence or House,RD,-,1,"7200 PARKER RD,Houston, TX"
9531,01/10/2018,13,Burglary,8C60,Residence or House,DR,-,1,"8700 VALLEY FLAG,Houston, TX"
9532,01/10/2018,20,Burglary,8C60,Residence or House,DR,-,1,"7200 LAKEWOOD,Houston, TX"
9533,01/11/2018,18,Burglary,8C60,Residence or House,-,-,1,"7300 GORE DR,Houston, TX"
9534,01/12/2018,15,AutoTheft,8C60,Driveway,-,-,1,"6300 SANDY OAKS DR,Houston, TX"
9535,01/12/2018,16,Burglary,8C60,"Multi-Plex Home (Duplex,Triplex Etc.)",ST,-,1,"5600 COBALT ST,Houston, TX"
9536,01/12/2018,16,Theft,8C60,Residence or House,-,-,1,"5900 BRETSHIRE DR,Houston, TX"
9537,01/13/2018,12,Theft,8C60,Driveway,ST,-,1,"5700 COBALT ST,Houston, TX"
9538,01/13/2018,18,Burglary,8C60,Residence or House,-,-,1,"7100 PITTSWOOD LN,Houston, TX"
9539,01/13/2018,17,Aggravated Assault,8C60,Residence or House,DR,-,1,"10500 CHEEVES,Houston, TX"
9540,01/13/2018,22,Burglary,8C60,"Multi-Plex Home (Duplex,Triplex Etc.)",-,-,1,"5500 P.O. BOX 38287,Houston, TX"
9541,01/14/2018,22,Theft,8C60,Driveway,-,-,1,"6300 HANLEY LN,Houston, TX"
9542,01/14/2018,19,Theft,8C60,Department or Discount Store,RD,-,1,"11200 HOMESTEAD,Houston, TX"
9543,01/15/2018,2,Theft,8C60,Residence or House,-,-,1,"10800 CHEEVES DR,Houston, TX"
9544,01/15/2018,13,Burglary,8C60,Convenience Store,RD,-,1,"5400 LANGLEY RD,Houston, TX"
9545,01/15/2018,9,Burglary,8C60,Residence or House,ST,-,1,"3900 MAJESTIC,Houston, TX"
9546,01/15/2018,10,Theft,8C60,Residence or House,-,-,1,"10300 ROCKAWAY,Houston, TX"
9547,01/16/2018,10,AutoTheft,8C60,"Road, Street, or Sidewalk",-,-,1,"10100 CHEEVES DR,Houston, TX"
9548,01/17/2018,23,Aggravated Assault,8C60,Residence or House,ST,-,1,"6400 HEATH ST,Houston, TX"
9549,01/17/2018,14,Theft,8C60,Residence or House,RD,-,1,"7400 GLEASON RD,Houston, TX"
